pub_year,DJK -- Eastern Europe (General) [ABSENT],DK -- Russia / Former Soviet States [ABSENT],DS -- Asia [ABSENT],DT -- Africa [ABSENT],E18 -- African American History (E185) [ABSENT],E99 -- Native Americans (E99) [ABSENT],HA -- Statistics [ABSENT],HB -- Economic Theory [ABSENT],HC -- Economic History [ABSENT],HD -- Land/Agriculture Economics [ABSENT],HE -- Transportation & Communications [ABSENT],HF -- Commerce [MERGED],HG -- Finance [ABSENT],HJ -- Public Finance [MERGED],HM -- Sociology [ABSENT],HN -- Social History & Conditions [ABSENT],HQ -- Family / Gender / Sexuality [ABSENT],HS -- Societies / Clubs [ABSENT],HT -- Communities / Classes / Race [ABSENT],HV -- Social Pathology / Criminology [ABSENT],HX -- Socialism / Communism / Anarchism [ABSENT],PA -- Classical Languages & Literature [MERGED],PB -- Celtic Languages [MERGED],PC -- Romanic Languages [MERGED],PD -- Germanic Languages [MERGED],PE -- English Language [MERGED],PF -- West Germanic Languages [MERGED],PG -- Slavic Languages & Literatures [ABSENT],PH -- Uralic & Basque Languages [ABSENT],PJ -- Oriental Languages & Literature [ABSENT],PK -- Indo-Iranian Languages [ABSENT],"PL -- Languages of E Asia, Africa, Oceania [ABSENT]",PM -- Hyperborean/Indigenous Languages [ABSENT],PN -- General Literature [MERGED],PR -- English Literature [MERGED],PS -- American Literature [MERGED],PT -- Germanic Literature [MERGED]
1814,7,214,821,103,54,22,22,66,61,118,146,279,149,207,8,10,133,64,77,208,9,1455,22,155,10,240,30,96,4,111,70,633,31,508,2578,367,274
1815,7,218,834,106,54,22,22,68,62,118,147,282,153,207,8,10,135,66,77,214,9,1460,25,157,10,242,30,105,4,112,70,639,31,514,2664,375,282
1816,7,220,842,109,55,22,23,68,62,118,147,286,155,209,8,10,137,69,79,217,9,1465,26,158,10,249,31,110,4,114,70,645,31,519,2744,380,286
1817,7,223,851,118,55,22,23,72,62,121,149,289,161,210,8,10,137,69,80,221,9,1472,27,159,10,252,32,114,4,115,70,649,32,524,2807,385,289
1818,7,225,867,125,57,22,24,73,64,123,150,291,163,213,9,10,138,70,80,226,9,1482,27,160,10,263,33,123,4,118,70,656,32,532,2866,399,292
1819,7,229,889,130,58,22,24,77,65,124,152,298,173,217,9,10,138,72,80,232,9,1494,27,162,10,271,34,126,4,118,70,668,32,540,2916,411,295
1820,7,230,902,136,58,22,24,81,67,125,153,306,175,221,9,10,139,72,80,238,10,1502,27,162,10,277,36,132,4,120,73,676,33,551,2985,422,297
1821,7,235,909,141,59,22,26,86,67,127,153,309,175,227,9,10,140,74,80,245,10,1511,27,166,10,283,37,137,5,122,75,679,33,559,3032,435,304
1822,7,240,918,150,60,22,26,90,68,135,154,320,180,227,9,10,141,77,81,251,10,1524,27,171,10,287,40,139,5,125,77,693,33,566,3105,456,310
1823,7,242,933,156,60,23,26,94,71,138,154,326,186,227,10,11,144,79,85,258,10,1538,27,174,10,294,42,142,6,128,79,698,33,586,3156,472,312
1824,7,248,947,158,61,23,26,98,72,142,155,335,189,229,10,11,144,79,90,265,10,1551,27,175,10,303,44,150,6,130,85,702,33,594,3230,492,319
1825,7,251,961,159,61,24,27,103,75,144,159,342,191,230,10,11,145,80,91,265,12,1570,27,182,10,314,44,154,6,133,87,707,33,605,3301,506,328
1826,7,263,979,161,63,26,27,113,75,146,159,348,198,233,10,11,146,83,94,272,14,1582,27,186,10,320,46,161,8,134,90,716,35,618,3321,529,337
1827,7,267,999,164,66,30,28,115,78,148,160,352,198,235,10,11,147,86,96,278,14,1593,27,193,10,333,46,167,8,139,94,720,36,637,3357,548,341
1828,7,274,1016,168,67,32,28,119,81,152,163,361,201,238,10,11,149,89,96,283,14,1602,28,199,10,351,47,175,8,147,98,728,36,646,3392,569,347
1829,7,284,1037,172,67,33,28,124,82,155,167,368,203,240,10,11,150,99,96,289,17,1623,29,205,11,360,47,182,8,156,104,735,38,650,3423,584,358
1830,7,292,1051,179,67,35,28,128,83,161,173,377,210,245,10,11,151,114,102,299,18,1641,29,210,11,375,49,189,9,163,105,752,40,662,3461,613,366
1831,7,299,1060,183,68,38,28,129,85,164,179,386,215,246,10,11,153,118,105,311,18,1656,31,212,11,386,53,195,9,173,106,761,40,673,3499,630,370
1832,7,305,1075,186,70,41,29,135,85,167,182,395,228,247,10,11,153,123,107,321,19,1668,33,216,13,398,57,213,9,182,108,772,40,681,3540,654,374
1833,7,311,1099,190,70,42,29,139,88,173,186,410,235,252,10,11,155,126,113,336,19,1675,33,221,13,414,58,220,9,185,111,779,41,699,3570,679,381
1834,7,313,1118,194,71,42,29,142,90,175,191,413,258,255,11,13,156,130,114,348,21,1684,33,226,13,422,58,241,9,196,113,789,43,709,3607,705,389
1835,7,318,1130,204,75,44,30,144,92,178,197,418,264,257,11,14,162,132,115,363,21,1697,33,231,13,427,59,251,9,203,115,794,45,719,3647,737,401
1836,7,325,1150,211,78,45,30,150,95,184,206,426,271,258,11,14,165,133,118,378,21,1708,33,238,14,436,60,258,9,209,122,807,47,728,3692,771,417
1837,7,333,1168,218,82,49,32,160,97,188,220,431,293,261,12,14,170,135,120,393,22,1716,33,244,14,448,62,269,10,216,128,809,47,739,3735,794,431
1838,7,339,1192,225,85,51,34,162,99,190,227,440,313,266,14,15,173,135,124,402,23,1726,35,246,15,460,63,274,11,221,133,817,48,748,3776,830,446
1839,7,349,1204,235,91,55,34,164,99,199,239,450,322,273,14,17,179,135,127,414,25,1741,36,251,15,475,64,285,11,228,134,831,50,758,3822,873,461
1840,7,357,1228,241,98,56,37,168,104,205,246,457,348,286,14,17,188,135,133,427,27,1749,40,255,15,491,68,291,11,232,139,839,51,775,3882,901,481
1841,7,369,1249,250,103,58,39,170,105,211,251,465,376,292,14,18,188,135,137,435,29,1764,40,259,16,501,69,296,12,235,142,862,53,790,3922,939,493
1842,7,376,1270,258,106,60,42,172,111,214,257,486,381,296,15,19,194,135,141,448,29,1777,40,263,16,509,70,302,12,241,147,887,55,803,3975,970,504
1843,7,383,1302,262,111,61,43,175,113,216,263,493,386,299,15,22,196,135,143,457,31,1791,40,267,17,522,73,306,12,243,151,918,57,807,4026,1008,520
1844,7,390,1336,275,115,64,43,177,114,219,271,508,391,301,15,22,200,137,143,469,33,1808,40,273,19,530,76,312,13,247,153,943,62,824,4083,1043,544
1845,7,404,1359,287,120,66,43,179,122,228,278,515,397,305,17,22,204,138,145,481,36,1823,41,285,19,551,77,326,14,252,161,978,63,840,4147,1085,563
1846,7,412,1391,296,127,71,44,187,128,234,290,525,400,308,17,25,209,140,146,499,37,1839,42,289,21,562,78,337,14,256,171,991,68,863,4209,1137,580
1847,7,422,1422,304,131,75,44,190,129,235,299,536,406,314,17,26,213,142,147,513,38,1850,45,293,22,572,81,357,14,260,180,1010,70,874,4261,1181,602
1848,7,429,1449,313,136,77,45,195,131,238,308,546,410,321,19,29,217,146,148,523,41,1861,47,299,24,578,81,365,14,262,183,1020,72,881,4324,1231,620
1849,7,438,1471,319,140,80,47,202,132,240,322,552,416,324,19,30,223,149,148,534,45,1872,48,301,26,585,83,381,14,266,190,1027,74,899,4376,1289,635
1850,7,442,1514,326,145,82,49,205,135,250,338,563,421,326,20,34,237,154,150,553,47,1889,49,304,27,597,85,388,14,269,199,1044,77,913,4442,1353,657
1851,8,451,1560,337,152,82,52,210,139,258,359,574,431,335,20,34,242,160,151,565,47,1901,49,306,28,608,89,392,14,274,204,1052,78,935,4508,1415,679
1852,8,459,1604,348,157,82,53,214,145,265,375,584,435,339,20,35,252,160,151,578,49,1911,49,312,29,622,92,410,16,276,217,1066,81,955,4570,1465,694
1853,8,471,1647,359,163,84,55,219,149,276,388,593,443,344,20,39,260,163,152,589,51,1933,51,320,29,637,92,421,17,281,221,1078,83,972,4640,1530,713
1854,8,506,1694,368,171,92,55,222,151,285,406,599,448,350,21,40,264,165,153,604,52,1950,54,321,31,647,95,443,18,283,226,1096,83,991,4710,1591,734
1855,8,542,1727,378,174,100,56,228,155,288,425,601,456,355,21,42,271,173,154,618,52,1971,57,327,31,656,95,455,18,290,234,1111,85,1004,4779,1647,753
1856,8,567,1757,387,186,103,57,234,160,292,444,607,467,358,22,42,276,176,154,627,53,1983,58,332,31,668,100,473,20,296,239,1125,88,1023,4852,1720,772
1857,8,588,1808,406,189,105,61,240,161,300,452,613,475,365,23,42,279,180,155,642,53,1997,61,337,32,676,101,488,22,299,245,1139,90,1050,4916,1779,788
1858,8,608,1857,417,195,108,63,245,164,312,470,624,490,372,24,45,287,184,155,653,55,2013,61,343,32,682,104,501,22,308,253,1156,91,1073,4961,1820,809
1859,8,631,1898,428,201,110,63,253,166,326,484,643,504,380,24,45,301,189,156,661,55,2024,63,346,32,700,104,522,22,315,258,1161,97,1106,5030,1886,832
1860,8,648,1953,444,217,114,66,257,169,336,494,653,509,384,25,46,314,194,159,670,56,2043,65,350,32,719,105,542,22,322,267,1176,100,1124,5101,1963,852
1861,8,662,1989,453,223,116,69,260,173,341,500,667,522,397,25,47,317,196,163,677,56,2060,66,358,32,725,107,563,23,328,272,1190,102,1135,5140,1999,874
1862,8,674,2024,464,235,117,72,263,176,343,508,675,539,417,25,47,319,197,164,685,56,2072,70,363,34,735,109,579,23,329,277,1201,103,1148,5187,2034,901
1863,8,693,2048,473,250,119,74,267,178,352,528,684,559,456,25,47,325,198,167,696,58,2082,71,370,36,753,112,594,23,336,289,1205,109,1176,5226,2067,911
1864,8,707,2080,481,259,121,77,274,180,362,543,693,583,498,25,47,331,203,171,704,58,2100,72,377,37,780,114,607,23,342,296,1212,111,1192,5312,2127,937
1865,8,721,2113,490,277,123,78,283,183,373,560,700,596,521,25,47,335,208,171,710,59,2117,74,381,39,797,115,622,24,349,302,1218,111,1211,5374,2188,953
1866,8,733,2141,499,292,128,80,287,189,385,569,704,604,533,25,49,338,211,174,719,62,2142,74,387,41,807,116,639,26,357,309,1229,113,1242,5465,2257,972
1867,8,747,2162,509,299,130,81,297,197,403,585,714,624,546,26,50,347,215,175,732,64,2166,76,393,42,819,122,659,27,370,314,1242,113,1276,5528,2354,997
1868,8,759,2203,526,302,135,85,301,201,414,613,721,644,563,28,50,352,219,176,744,66,2187,80,401,43,838,122,676,30,381,328,1266,117,1301,5622,2425,1015
1869,8,772,2236,540,307,137,88,309,204,427,630,736,657,575,29,51,366,227,177,758,66,2211,83,410,45,850,125,693,31,389,340,1272,123,1327,5691,2485,1035
1870,8,789,2266,548,311,141,88,319,209,446,648,755,679,582,29,54,382,236,180,780,68,2245,86,420,49,873,131,704,32,404,350,1279,125,1362,5802,2545,1059
1871,8,800,2301,560,313,141,91,324,212,463,660,770,689,587,29,55,395,243,181,792,73,2265,87,426,50,889,133,721,33,410,361,1297,132,1387,5872,2641,1094
1872,8,816,2328,575,319,143,95,336,220,477,674,785,697,595,29,58,406,252,182,810,77,2286,90,437,52,903,139,738,34,419,372,1308,137,1425,5950,2726,1129
1873,8,833,2363,586,322,146,99,345,222,490,688,792,718,601,29,61,415,255,182,826,79,2316,91,449,54,922,142,758,35,426,382,1314,140,1450,6031,2819,1168
1874,8,846,2398,605,333,147,100,362,224,505,712,804,739,615,30,63,424,259,183,838,82,2353,91,463,58,937,150,775,35,430,393,1333,144,1474,6117,2913,1208
1875,8,857,2450,622,334,150,108,373,227,525,730,811,759,623,31,70,434,264,184,846,86,2385,92,475,62,952,153,796,35,441,406,1349,151,1522,6202,2990,1242
1876,9,867,2487,630,339,152,113,383,234,543,741,817,791,632,32,72,441,267,184,861,87,2416,96,486,69,973,156,823,37,453,411,1372,156,1562,6273,3106,1272
1877,9,890,2542,650,344,153,117,393,237,558,758,825,820,644,33,73,451,274,185,883,90,2457,101,491,72,993,157,846,39,462,427,1388,163,1603,6343,3209,1311
1878,9,901,2609,668,348,153,124,412,245,573,774,847,845,651,33,77,460,276,186,907,98,2493,101,498,78,1019,162,876,39,469,439,1402,170,1631,6416,3317,1351
1879,9,914,2682,682,351,155,124,425,251,588,798,863,870,661,34,79,466,281,190,920,103,2531,104,509,80,1034,170,903,41,477,461,1422,174,1686,6505,3415,1391
1880,9,933,2730,704,358,156,128,440,257,611,819,884,885,670,35,80,476,284,191,936,106,2567,106,517,84,1059,177,946,44,489,478,1440,184,1756,6635,3528,1438
1881,9,953,2801,735,362,157,137,448,264,639,838,904,902,683,39,84,488,288,191,954,108,2593,108,533,89,1076,181,972,47,506,488,1452,187,1805,6733,3657,1476
1882,9,974,2853,756,369,159,138,465,275,656,854,925,919,692,41,86,500,294,191,965,109,2626,109,554,91,1106,191,998,51,520,502,1467,194,1861,6847,3782,1514
1883,9,996,2918,776,371,163,143,484,280,666,877,939,926,700,44,89,507,298,191,981,112,2660,116,575,98,1125,198,1037,54,539,528,1483,197,1935,6965,3942,1562
1884,9,1011,3005,801,374,167,147,501,285,691,890,962,937,706,45,91,518,300,191,1004,117,2686,118,607,101,1148,202,1074,56,552,542,1506,207,1984,7109,4066,1604
1885,9,1030,3080,819,378,172,148,523,293,711,901,979,961,716,49,92,531,301,191,1020,124,2728,121,631,107,1162,204,1098,59,567,552,1524,219,2053,7240,4191,1648
1886,9,1042,3141,837,383,173,152,550,304,733,918,988,995,725,49,102,541,304,193,1040,132,2761,122,655,110,1182,210,1143,61,584,568,1545,231,2115,7370,4327,1694
1887,9,1067,3196,856,392,180,158,574,324,762,941,1005,1020,739,49,106,548,306,193,1070,137,2797,126,670,114,1203,217,1192,61,600,584,1566,242,2185,7541,4471,1726
1888,9,1079,3271,877,399,181,160,600,340,791,965,1044,1037,749,49,115,558,310,193,1087,143,2829,126,696,120,1231,225,1275,62,618,598,1585,251,2265,7709,4657,1763
1889,9,1099,3324,906,405,181,160,627,349,820,981,1056,1056,760,51,118,570,313,195,1113,147,2873,127,711,129,1260,238,1323,63,637,609,1603,262,2344,7852,4793,1812
1890,9,1127,3385,960,420,186,163,642,361,862,1002,1073,1085,768,52,124,583,317,196,1148,159,2919,129,731,136,1288,244,1370,68,657,619,1628,283,2416,8064,4943,1862
1891,9,1144,3470,985,424,187,167,670,364,896,1017,1093,1109,781,54,130,596,321,197,1181,181,2963,130,759,142,1312,248,1399,69,673,634,1653,291,2489,8242,5117,1914
1892,9,1163,3547,1012,431,190,177,685,370,926,1033,1120,1141,799,57,135,612,325,198,1208,195,3013,135,786,147,1338,253,1452,70,695,657,1681,304,2563,8405,5307,1969
1893,9,1179,3629,1041,439,193,181,709,382,977,1055,1134,1179,809,60,143,630,328,198,1247,207,3065,135,800,154,1362,256,1512,75,712,681,1704,310,2629,8575,5492,2029
1894,9,1198,3711,1072,449,195,182,728,388,1023,1075,1146,1210,822,65,156,641,334,198,1268,219,3112,137,824,163,1398,260,1553,78,747,693,1741,316,2699,8760,5674,2077
1895,9,1226,3814,1103,457,198,190,747,395,1059,1094,1161,1260,842,72,170,655,339,198,1303,230,3166,137,844,170,1426,273,1618,78,761,706,1765,317,2807,9004,5887,2140
1896,9,1262,3917,1134,465,199,193,770,408,1094,1108,1182,1319,854,75,183,672,346,199,1332,242,3231,143,871,173,1456,279,1704,82,791,720,1793,322,2900,9253,6097,2210
1897,9,1286,4025,1180,479,200,196,794,418,1127,1124,1211,1346,873,82,193,695,352,199,1360,255,3295,144,902,178,1498,292,1768,82,800,729,1829,328,3014,9444,6300,2283
1898,9,1303,4142,1234,500,205,200,826,438,1179,1155,1228,1377,897,96,208,710,358,202,1386,262,3381,146,928,186,1532,302,1826,89,826,757,1869,338,3149,9730,6511,2381
1899,9,1329,4279,1297,517,209,205,848,450,1236,1180,1251,1398,921,100,219,728,365,204,1416,281,3432,150,953,190,1559,318,1896,93,843,775,1911,345,3296,10054,6723,2459
1900,12,1469,5320,1476,548,219,365,975,785,1739,1299,1380,1489,983,123,290,797,381,273,1521,358,3600,169,1076,209,1639,349,2202,155,989,961,2616,363,3694,10442,7020,2684
1901,12,1493,5446,1534,566,225,373,1006,808,1794,1326,1414,1515,1000,135,300,822,388,273,1558,384,3675,173,1116,215,1691,358,2252,165,1017,970,2656,372,3870,10699,7255,2782
1902,12,1526,5593,1616,579,227,378,1045,833,1870,1359,1473,1554,1023,144,310,844,394,275,1601,403,3759,186,1144,224,1743,371,2318,171,1053,999,2706,380,4054,10983,7498,2898
1903,12,1570,5738,1677,597,228,386,1086,866,1979,1404,1547,1617,1034,154,319,867,406,279,1636,429,3831,193,1186,237,1797,398,2369,175,1077,1016,2776,386,4227,11310,7728,2980
1904,12,1609,5899,1717,620,236,400,1126,897,2097,1446,1615,1663,1053,162,337,890,416,285,1685,446,3895,208,1216,252,1866,418,2439,181,1111,1037,2817,393,4391,11570,7974,3078
1905,12,1656,6072,1762,641,241,410,1154,920,2230,1499,1660,1712,1078,169,352,922,426,289,1722,466,3964,214,1250,261,1928,433,2496,191,1140,1053,2857,402,4595,11814,8212,3174
1906,12,1696,6220,1810,663,244,429,1202,942,2365,1545,1725,1764,1111,179,365,948,433,293,1754,496,4023,223,1279,279,2020,444,2535,202,1173,1077,2898,407,4776,12053,8431,3267
1907,12,1739,6373,1847,681,250,452,1240,974,2520,1606,1786,1819,1151,195,384,978,443,299,1806,539,4072,228,1323,289,2069,454,2566,217,1215,1098,2924,423,4974,12321,8668,3391
1908,12,1778,6496,1906,705,256,467,1288,1032,2649,1673,1858,1898,1210,202,400,998,450,300,1865,591,4130,232,1347,305,2120,465,2603,231,1263,1127,2955,436,5133,12569,8906,3537
1909,12,1817,6636,1969,727,262,475,1333,1070,2814,1756,1926,1976,1265,213,417,1039,458,302,1946,631,4189,248,1380,322,2170,475,2646,237,1325,1156,2996,450,5344,12861,9179,3702
1910,12,1853,6827,2033,757,271,485,1386,1140,3005,1836,2004,2085,1313,230,456,1096,472,315,2033,683,4261,259,1412,342,2215,500,2703,241,1383,1184,3024,456,5599,13164,9458,3918
